record_id,source,year,geography,population_group,food_group,value,unit,basis,measure_type,source_ids,evidence_label,confidence,demand_evidence_type,notes
DPI-326,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.5,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-327,"NSO VHLSS (KSMS), table 6.20",2012,Vietnam,"household members (46,995 households in 2024)",Tofu,0.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-328,"NSO VHLSS (KSMS), table 6.20",2012,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-329,"NSO VHLSS (KSMS), table 6.20",2012,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.46,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-330,"NSO VHLSS (KSMS), table 6.20",2016,Vietnam,"household members (46,995 households in 2024)",Tofu,0.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-331,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.43,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-332,"NSO VHLSS (KSMS), table 6.20",2016,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-333,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)",Tofu,0.44,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-334,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.39,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-335,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.47,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-336,"NSO VHLSS (KSMS), table 6.20",2022,Vietnam,"household members (46,995 households in 2024)",Tofu,0.43,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-337,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.37,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-338,"NSO VHLSS (KSMS), table 6.20",2022,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.47,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-339,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Tofu,0.43,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-340,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Tofu,0.39,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-341,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Tofu,0.45,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-342,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Beans and peas,0.08,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-343,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Beans and peas,0.09,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-344,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Beans and peas,0.08,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-345,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Beans and peas,0.06,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-346,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Beans and peas,0.06,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-347,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Beans and peas,0.05,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-348,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)",Peanuts and sesame,0.07,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-349,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)",Peanuts and sesame,0.06,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-350,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)",Peanuts and sesame,0.07,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-351,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)",Peanuts and sesame,0.05,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-352,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)",Peanuts and sesame,0.05,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-353,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)",Peanuts and sesame,0.05,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-354,"NSO VHLSS (KSMS), table 6.20",2010,Vietnam,"household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.55,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-355,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, urban","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.63,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-356,"NSO VHLSS (KSMS), table 6.20",2010,"Vietnam, rural","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.52,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-357,"NSO VHLSS (KSMS), table 6.20",2020,Vietnam,"household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.6,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-358,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, urban","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.63,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-359,"NSO VHLSS (KSMS), table 6.20",2020,"Vietnam, rural","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.59,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-360,"NSO VHLSS (KSMS), table 6.20",2024,Vietnam,"household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.55,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-361,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, urban","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.56,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-362,"NSO VHLSS (KSMS), table 6.20",2024,"Vietnam, rural","household members (46,995 households in 2024)","Sugar, molasses, milk, cakes and sweets",0.54,kg per person per month,household consumption for home use (purchased plus own production); meals eaten out recorded only as spending (our reading of table structure),household acquisition,DIE-05,VN-direct,High,revealed,
DPI-363,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 1,Meat (all),1.97,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-364,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 2,Meat (all),2.36,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-365,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 3,Meat (all),2.63,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-366,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 4,Meat (all),2.85,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-367,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 5,Meat (all),3.17,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-368,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 1,Fish and shrimp,0.93,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-369,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 2,Fish and shrimp,1.17,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-370,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 3,Fish and shrimp,1.17,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-371,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 4,Fish and shrimp,1.19,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-372,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 5,Fish and shrimp,1.31,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-373,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 1,Eggs (poultry),4.23,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-374,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 2,Eggs (poultry),4.85,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-375,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 3,Eggs (poultry),5.16,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-376,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 4,Eggs (poultry),5.42,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-377,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 5,Eggs (poultry),5.83,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-378,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 1,Tofu,0.4,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-379,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 2,Tofu,0.38,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-380,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 3,Tofu,0.41,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-381,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 4,Tofu,0.45,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-382,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 5,Tofu,0.5,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-383,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 1,Rice,7.27,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-384,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 2,Rice,6.67,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-385,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 3,Rice,6.34,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-386,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 4,Rice,6.1,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-387,"NSO VHLSS (KSMS), table 6.21",2024,Vietnam,income quintile 5,Rice,5.9,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-388,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Red River Delta (pre-2025 statistical region)",all households,Meat (all),3.19,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-389,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Northern midlands and mountains (pre-2025 statistical region)",all households,Meat (all),3.1,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-390,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, North Central and Central coast (pre-2025 statistical region)",all households,Meat (all),2.33,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-391,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Central Highlands (pre-2025 statistical region)",all households,Meat (all),2.05,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-392,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, South East (pre-2025 statistical region)",all households,Meat (all),2.33,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-393,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Mekong River Delta (pre-2025 statistical region)",all households,Meat (all),2.22,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-394,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Red River Delta (pre-2025 statistical region)",all households,Fish and shrimp,0.97,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-395,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Northern midlands and mountains (pre-2025 statistical region)",all households,Fish and shrimp,0.58,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-396,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, North Central and Central coast (pre-2025 statistical region)",all households,Fish and shrimp,1.36,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-397,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Central Highlands (pre-2025 statistical region)",all households,Fish and shrimp,0.8,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-398,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, South East (pre-2025 statistical region)",all households,Fish and shrimp,1.13,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-399,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Mekong River Delta (pre-2025 statistical region)",all households,Fish and shrimp,1.75,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-400,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Red River Delta (pre-2025 statistical region)",all households,Eggs (poultry),5.93,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-401,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Northern midlands and mountains (pre-2025 statistical region)",all households,Eggs (poultry),5.1,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-402,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, North Central and Central coast (pre-2025 statistical region)",all households,Eggs (poultry),4.87,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-403,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Central Highlands (pre-2025 statistical region)",all households,Eggs (poultry),4.38,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-404,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, South East (pre-2025 statistical region)",all households,Eggs (poultry),5.01,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-405,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Mekong River Delta (pre-2025 statistical region)",all households,Eggs (poultry),4.62,eggs per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-406,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Red River Delta (pre-2025 statistical region)",all households,Tofu,0.69,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-407,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Northern midlands and mountains (pre-2025 statistical region)",all households,Tofu,0.68,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-408,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, North Central and Central coast (pre-2025 statistical region)",all households,Tofu,0.31,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-409,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Central Highlands (pre-2025 statistical region)",all households,Tofu,0.32,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-410,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, South East (pre-2025 statistical region)",all households,Tofu,0.31,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-411,"NSO VHLSS (KSMS), table 6.22",2024,"Vietnam, Mekong River Delta (pre-2025 statistical region)",all households,Tofu,0.19,kg per person per month,household consumption for home use,household acquisition,DIE-05,VN-direct,High,revealed,
DPI-412,USDA FAS PSD Online (April 2026 release),2018,Vietnam,whole population,Pork,3425.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 35.6 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-413,USDA FAS PSD Online (April 2026 release),2019,Vietnam,whole population,Pork,2993.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 30.8 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-414,USDA FAS PSD Online (April 2026 release),2020,Vietnam,whole population,Pork,3068.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 31.3 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-415,USDA FAS PSD Online (April 2026 release),2023,Vietnam,whole population,Pork,3648.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 36.4 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-416,USDA FAS PSD Online (April 2026 release),2024,Vietnam,whole population,Pork,3878.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 38.4 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-417,USDA FAS PSD Online (April 2026 release),2025,Vietnam,whole population,Pork,4073.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 40.1 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-418,USDA FAS PSD Online (April 2026 release),2026,Vietnam,whole population,Pork,4197.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance (forecast),DIE-10,VN-direct,Medium,inferred,"Per person about 41.1 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-419,USDA FAS PSD Online (April 2026 release),2018,Vietnam,whole population,Chicken,927.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 9.6 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-420,USDA FAS PSD Online (April 2026 release),2019,Vietnam,whole population,Chicken,1170.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 12.0 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-421,USDA FAS PSD Online (April 2026 release),2020,Vietnam,whole population,Chicken,1341.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 13.7 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-422,USDA FAS PSD Online (April 2026 release),2023,Vietnam,whole population,Chicken,1455.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 14.5 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-423,USDA FAS PSD Online (April 2026 release),2024,Vietnam,whole population,Chicken,1514.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 15.0 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-424,USDA FAS PSD Online (April 2026 release),2025,Vietnam,whole population,Chicken,1595.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 15.7 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-425,USDA FAS PSD Online (April 2026 release),2026,Vietnam,whole population,Chicken,1668.0,thousand tonnes per year,"domestic consumption, ready-to-cook weight (USDA convention)",consumption balance (forecast),DIE-10,VN-direct,Medium,inferred,"Per person about 16.3 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-426,USDA FAS PSD Online (April 2026 release),2018,Vietnam,whole population,Beef and veal,299.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 3.1 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-427,USDA FAS PSD Online (April 2026 release),2019,Vietnam,whole population,Beef and veal,339.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 3.5 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-428,USDA FAS PSD Online (April 2026 release),2020,Vietnam,whole population,Beef and veal,380.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 3.9 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-429,USDA FAS PSD Online (April 2026 release),2023,Vietnam,whole population,Beef and veal,426.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 4.2 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-430,USDA FAS PSD Online (April 2026 release),2024,Vietnam,whole population,Beef and veal,433.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 4.3 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-431,USDA FAS PSD Online (April 2026 release),2025,Vietnam,whole population,Beef and veal,420.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance,DIE-10,VN-direct,Medium,revealed,"Per person about 4.1 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-432,USDA FAS PSD Online (April 2026 release),2026,Vietnam,whole population,Beef and veal,425.0,thousand tonnes per year,"domestic consumption, carcass weight equivalent",consumption balance (forecast),DIE-10,VN-direct,Medium,inferred,"Per person about 4.2 kg (our division by UN WPP 2024 population, DIE-36)."
DPI-433,OECD-FAO Agricultural Outlook 2026 to 2035,2015,Vietnam,whole population,Pork,22.66,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-434,OECD-FAO Agricultural Outlook 2026 to 2035,2020,Vietnam,whole population,Pork,22.57,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-435,OECD-FAO Agricultural Outlook 2026 to 2035,2025,Vietnam,whole population,Pork,28.64,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
DPI-436,OECD-FAO Agricultural Outlook 2026 to 2035,2030,Vietnam,whole population,Pork,31.08,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-437,OECD-FAO Agricultural Outlook 2026 to 2035,2035,Vietnam,whole population,Pork,31.51,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",projection,DIE-11,VN-direct,Medium,inferred,Model projection (Aglink-Cosimo baseline). Same dataset the supply study cites as QNT-01.
DPI-438,OECD-FAO Agricultural Outlook 2026 to 2035,2015,Vietnam,whole population,Poultry,6.94,kg per person per year,"food use per person; meat in retail weight (OECD convention, not re-verified), fish live weight equivalent",supply,DIE-11,VN-direct,Medium,revealed,Historical values as held in the Outlook database.
