series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,0,0.48,0.43,0.6,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,1,0.65,0.26,0.89,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.15,0.81,1.34,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-2,0.83,0.25,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-1,1.12,0.88,1.46,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,0,1.19,0.28,1.7,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,1,1.1,0.56,1.62,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,1,0.8,0.55,1.09,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,2,0.64,0.4,1.32,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,3,0.87,0.69,1.37,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,4,1.12,0.7,2.02,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,5,1.01,0.7,1.31,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,6,0.8,0.58,1.26,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,7,0.93,0.61,1.39,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,8,1.13,0.81,1.8,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,9,0.87,0.41,1.91,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,10,1.4,1.18,1.94,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,11,1.36,0.68,1.99,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,Gregorian month,12,1.07,0.77,1.31,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,-3,1.4,1.18,1.86,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,-2,1.19,0.68,1.99,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,-1,1.02,0.82,1.29,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,0,0.66,0.4,1.32,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Tet month,1,0.65,0.45,0.86,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.1,0.7,1.31,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-2,0.69,0.58,0.78,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,-1,0.95,0.61,1.39,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,0,1.35,0.81,1.91,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2106.10",CIF value,Viet Nam-reported,months from Vu Lan month,1,0.76,0.41,1.34,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,1,0.81,0.47,1.17,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,2,0.57,0.18,0.9,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,3,1.2,0.71,1.57,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,4,1.09,0.88,1.37,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,5,1.39,0.93,1.71,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,6,1.01,0.85,1.41,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,7,1.14,0.73,1.47,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,8,1.34,0.85,2.72,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,9,0.94,0.63,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,10,0.72,0.57,0.79,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,11,0.95,0.71,1.27,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,Gregorian month,12,0.84,0.5,1.39,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-3,0.88,0.57,1.27,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-2,0.85,0.57,1.39,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-1,0.82,0.47,1.17,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Tet month,0,0.57,0.18,0.89,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Tet month,1,1.07,0.65,1.57,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.31,0.85,1.71,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-2,0.98,0.73,1.41,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-1,1.18,0.93,1.47,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,0,1.35,0.85,2.72,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,1,0.9,0.63,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,1,0.77,0.55,1.25,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,2,0.59,0.31,0.83,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,3,1.1,0.83,1.34,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,4,1.09,0.69,1.51,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,5,1.43,0.93,1.86,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,6,1.13,0.77,1.51,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,7,1.18,0.97,1.35,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,8,1.43,0.82,2.54,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,9,0.87,0.54,1.18,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,10,0.83,0.52,1.19,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,11,0.83,0.53,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,Gregorian month,12,0.74,0.36,1.38,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-3,0.74,0.6,0.95,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-2,0.8,0.53,1.38,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Tet month,-1,0.83,0.36,1.25,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Tet month,0,0.54,0.31,0.83,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Tet month,1,0.99,0.62,1.34,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.33,0.77,1.86,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-2,1.17,0.88,1.51,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,-1,1.21,1.02,1.35,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,0,1.35,0.78,2.54,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 1109",CIF value,Viet Nam-reported,months from Vu Lan month,1,0.95,0.54,1.19,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,1,0.8,0.67,1.07,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,2,0.64,0.36,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,3,1.26,1.04,1.73,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,4,1.22,0.85,1.57,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,5,1.08,0.83,1.56,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,6,1.06,0.46,1.69,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,7,0.81,0.29,1.35,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,8,0.95,0.51,1.66,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,9,0.94,0.72,1.12,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,10,0.97,0.67,1.26,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,11,1.21,0.95,1.44,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,Gregorian month,12,1.07,0.83,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-3,1.13,0.67,1.29,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-2,1.15,0.95,1.44,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-1,0.92,0.67,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Tet month,0,0.62,0.41,0.84,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Tet month,1,0.98,0.36,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.16,0.84,1.56,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-2,1.09,0.46,1.69,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-1,0.7,0.29,1.07,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,0,0.93,0.51,1.66,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,1,0.97,0.87,1.12,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,1,0.81,0.6,1.03,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,2,0.7,0.4,1.11,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,3,1.21,0.98,1.63,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,4,1.23,1.06,1.38,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,5,1.08,0.68,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,6,1.03,0.67,1.65,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,7,0.79,0.57,0.98,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,8,1.01,0.74,1.36,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,9,0.92,0.58,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,10,1.03,0.67,1.16,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,11,1.03,0.82,1.28,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
