reporter,partner,flow,hs_code,hs_label,year,month,value_usd,net_weight_t,unit_value_usd_per_kg,weight_estimated,lunar_calendar_note,source_ids,evidence_label,confidence,demand_evidence_type,notes
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2020,12,1451838,208.4,6.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,1,751495,106.3,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,2,959882,135.7,7.07,yes,Tet month (lunar 1/1 on 2021-02-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,3,1223596,173.0,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,4,1337175,189.1,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,5,1303625,184.4,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,6,1238786,175.2,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,7,715210,101.1,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,8,1708854,241.7,7.07,yes,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,9,1301629,184.1,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,10,1456076,205.9,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,11,1259399,178.1,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2021,12,1787081,252.7,7.07,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,1,2390843,275.0,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,2,1747287,200.9,8.7,yes,Tet month (lunar 1/1 on 2022-02-01),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,3,2578861,296.6,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,4,3328243,382.8,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,5,2971573,341.7,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,6,4093517,470.8,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,7,1976693,227.3,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,8,2684177,308.7,8.7,yes,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,9,2304053,265.0,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,10,1655902,190.4,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,11,2029835,233.4,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2022,12,2080538,239.3,8.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,1,1406308,153.5,9.16,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,2,2046851,223.4,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,3,3006174,328.1,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,4,2555239,278.9,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,5,2217475,242.0,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,6,1244617,135.9,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,7,1497176,163.4,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,8,1374940,150.1,9.16,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,9,1535420,167.6,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,10,1973289,215.4,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,11,1749433,191.0,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,World,import,350400,protein substances incl. soy isolate (3504),2023,12,1577345,172.2,9.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,1,814661,509.2,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,2,245410,153.4,1.6,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,3,1555351,972.1,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,4,875161,547.0,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,5,1694127,1058.8,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,6,950190,593.9,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,7,974315,608.9,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,8,911329,569.6,1.6,yes,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,9,1228150,767.6,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,10,785293,490.8,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,11,725929,453.7,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2019,12,1112266,695.2,1.6,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,1,663058,461.8,1.44,yes,Tet month (lunar 1/1 on 2020-01-25),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,2,620290,432.0,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,3,1124300,783.0,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,4,1311342,913.3,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,5,1166252,812.2,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,6,813472,566.5,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,7,701932,488.9,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,8,894300,622.8,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,9,922950,642.8,1.44,yes,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,10,738651,514.4,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,11,1219900,849.6,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2020,12,1330243,926.4,1.44,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,1,1332798,836.8,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,2,970050,609.1,1.59,yes,Tet month (lunar 1/1 on 2021-02-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,3,1703222,1069.4,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,4,1018946,639.8,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,5,1053558,661.5,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,6,1024270,643.1,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,7,1418902,890.9,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,8,1479489,928.9,1.59,yes,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,9,1169102,734.0,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,10,813862,511.0,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,11,1006984,632.3,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2021,12,647315,406.4,1.59,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,1,1030220,536.9,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,2,398090,207.5,1.92,yes,Tet month (lunar 1/1 on 2022-02-01),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,3,1564500,815.4,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,4,2278796,1187.7,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,5,3484012,1815.9,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,6,3104398,1618.0,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,7,3241791,1689.6,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,8,5980491,3117.0,1.92,yes,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,9,1386936,722.9,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,10,1255048,654.1,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,11,1566180,816.3,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2022,12,1109506,578.3,1.92,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,1,1372296,545.1,2.52,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,2,1383594,549.6,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,3,1604540,637.4,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,4,1970746,782.8,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,5,2280810,906.0,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,6,1398896,555.7,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,7,1922162,763.5,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,8,1301842,517.1,2.52,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,9,1293094,513.6,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,10,1162956,461.9,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,11,1747862,694.3,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,110900,wheat gluten (1109),2023,12,973960,386.9,2.52,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,1,407172,97.9,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,2,235520,56.7,4.16,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,3,347738,83.6,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,4,279739,67.3,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,5,523252,125.9,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,6,97596,23.5,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,7,506088,121.7,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,8,511611,123.1,4.16,yes,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,9,339713,81.7,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,10,467037,112.3,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,11,346802,83.4,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2019,12,619278,149.0,4.16,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,1,309946,63.7,4.86,yes,Tet month (lunar 1/1 on 2020-01-25),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,2,166228,34.2,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,3,768731,158.0,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,4,416607,85.6,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,5,546109,112.3,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,6,509984,104.8,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,7,565218,116.2,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,8,553044,113.7,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,9,865174,177.9,4.86,yes,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,10,1014204,208.5,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,11,759062,156.0,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2020,12,1059082,217.7,4.86,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,1,859766,162.0,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,2,351136,66.1,5.31,yes,Tet month (lunar 1/1 on 2021-02-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,3,729020,137.3,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,4,575373,108.4,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,5,1019411,192.0,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,6,820208,154.5,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,7,858480,161.7,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,8,233012,43.9,5.31,yes,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,9,1120650,211.1,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,10,954967,179.9,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,11,1194821,225.1,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2021,12,1152923,217.2,5.31,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,1,1244442,218.3,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,2,324680,56.9,5.7,yes,Tet month (lunar 1/1 on 2022-02-01),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,3,523901,91.9,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,4,736250,129.1,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,5,829375,145.5,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,6,952333,167.0,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,7,1065516,186.9,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,8,917615,160.9,5.7,yes,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
